Fecha de inicio,Fecha de finalización,Tipo de respuesta,Dirección IP,Progreso,Duración (en segundos),Finalizado,Fecha registrada,ID de respuesta,Apellido del destinatario,Nombre del destinatario,Correo electrónico del destinatario,Referencia a datos externos,Latitud de la ubicación,Longitud de la ubicación,Canal de la distribución,Idioma del usuario,1. Nivel socioeconómico al que usted pertenece,2. Situación laboral actual - Selected Choice,3. Ocupación para la que está capacitada,4. Ubicación geográfica - Selected Choice,4. Ubicación geográfica - Otra ciudad - Texto,5. ¿Qué porcentaje máximo de los ingresos mensuales familiares puede pagar a sus trabajadoras del  hogar?,6. Nivel de escolaridad,7. Identidad sexual con la que usted se reconoce​,8. Edad,"9. ¿Platica con sus vecinos, familiares o amigos sobre las condiciones laborales de sus trabajadoras del hogar (salarios, horarios, tareas, desempeño, etc.)?",10. ¿En qué tipo de información se apoya para establecer el salario de las empleadas? (puede elegir una o más opciones) - Selected Choice,11. ¿Quién define el salario y la contratación de las trabajadoras del hogar?,12. El salario que usted ofrece se encuentra:,13. ¿Cómo considera al salario que ofrece? (puede elegir una o más opciones),14. ¿Qué criterios considera más importantes para establecer que su empleada tiene un buen desempeño laboral? (puede elegir una o más opciones),15. Motivos por los que alguna vez ha tenido que despedir a  alguna empleada (puede elegir una o más opciones),16. ¿En qué condiciones considera pertinente ajustar los salarios?​ (puede elegir una o más opciones),17. ¿Qué tipo de decisiones toma la empleada al momento de establecer la relación laboral? (puede elegir una o más opciones),18. ¿Qué tan seguido realiza ajustes a los salarios? (puede elegir una o más opciones),19. ¿Qué suele hacer para conseguir a sus trabajadoras del hogar? (puede elegir una o más opciones),20. ¿Qué criterios son los más importantes al momento de contratar a una empleada? (puede elegir una o más opciones),21. ¿A qué tipo de recomendaciones le da más importancia? (puede elegir una o más opciones),22. ¿Qué tipo de empleo le ofrece a sus trabajadoras del hogar?,23. ¿Cuántas trabajadoras del hogar suele tener en casa al mismo tiempo? ​,24. ¿Ofrece algún tipo de prestación laboral? (puede elegir una o más opciones),25. ¿Considera usted que las prestaciones del IMSS (servicios médicos y pensión laboral) son convenientes para sus trabajadoras del hogar? (puede elegir una o más opciones),26. ¿Bajo qué condiciones estaría dispuesta a registrar a su empleada en el IMSS? (puede elegir una o más opciones)
StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1.1,Q1.2,Q1.3,Q1.4,Q1.4_5_TEXT,Q1.5,Q1.6,Q1.7,Q1.8,Q2.1,Q2.2,Q3.1,Q3.2,Q3.3,Q3.4,Q3.5,Q3.6,Q4.1,Q4.2,Q4.3,Q4.4,Q4.5,Q4.6,Q4.7,Q5.1,Q5.2,Q5.3
25/04/2023 08:16,25/04/2023 08:26,0,201.141.113.120,100,625,1,25/04/2023 08:26,R_RFdp9OaV69UY6Vr,,,,,19.4326,-99.1332,anonymous,ES,2,5,2,1,,2,4,2,3,1,2,3,2,1,"1,2,3,5",2,1,4,3,1,2,1,4,1,1,"3,4",9
25/04/2023 16:33,26/04/2023 18:50,0,201.105.125.209,100,94599,1,26/04/2023 18:50,R_DSi6Oaxy0S6B1kJ,,,,,19.5211,-96.9223,anonymous,ES,3,4,2,5,"Villahermosa, Tabasco ",1,5,1,4,1,2,2,1,4,"1,3",1,4,1,"3,4",1,"2,4",1,4,1,"1,3,8",3,"6,7,9"
25/04/2023 17:31,25/04/2023 17:42,0,189.216.204.42,100,639,1,25/04/2023 17:42,R_2xXFveJpvEnSRRy,,,,,19.4341,-99.1966,anonymous,ES,2,4,1,1,,2,5,1,4,1,7,3,2,1,2,5,4,4,1,1,6,1,2,1,"4,5,6,8",4,10
25/04/2023 20:43,25/04/2023 20:52,0,189.203.193.97,100,500,1,25/04/2023 20:52,R_3p4Rz2rfRSLHU2q,,,,,19.4326,-99.1332,anonymous,ES,3,4,2,1,,1,4,2,4,3,7,1,3,4,1,1,2,3,1,1,2,1,4,1,6,4,7
26/04/2023 10:30,26/04/2023 10:36,0,187.194.159.74,100,367,1,26/04/2023 10:36,R_2XjKI4OP02h3XYE,,,,,19.0348,-98.2172,anonymous,ES,2,4,1,4,,2,4,1,3,2,1,3,3,2,"1,5,6,7",5,"3,5",3,3,"1,2","2,4","1,6",4,1,"1,5",4,"1,6,7,9"
26/04/2023 10:35,26/04/2023 11:23,0,75.148.83.82,100,2871,1,26/04/2023 11:23,R_DMsnxcdMA687reF,,,,,44.9466,-123.0105,anonymous,ES,2,4,1,5,,2,5,2,3,4,1,3,2,2,3,5,2,"1,4",1,"1,2",2,1,2,2,"1,5,6,7,8",1,9
26/04/2023 11:38,26/04/2023 11:43,0,200.77.102.45,100,319,1,26/04/2023 11:43,R_1LXwpd8Awso9fP2,,,,,19.8676,-97.3569,anonymous,ES,3,5,2,5,Teziutlán ,1,4,2,3,4,4,3,2,2,1,5,4,1,1,1,2,"1,6",4,1,"6,7,8",1,"1,9"
26/04/2023 11:46,26/04/2023 11:51,0,201.141.117.191,100,310,1,26/04/2023 11:51,R_XpSnCUAFXx1vpVn,,,,,19.4326,-99.1332,anonymous,ES,2,4,2,1,,2,4,2,3,4,2,3,2,2,1,1,4,3,1,1,2,1,4,1,1,3,9
26/04/2023 11:52,26/04/2023 12:02,0,200.68.170.58,100,565,1,26/04/2023 12:02,R_3z01Gd8zC8jcSIN,,,,,19.0341,-98.197,anonymous,ES,2,4,2,4,,1,4,2,3,3,2,1,2,2,1,2,1,2,3,1,"2,4,5",1,4,1,10,5,6
26/04/2023 11:54,26/04/2023 12:05,0,189.183.22.110,100,636,1,26/04/2023 12:05,R_yjUhRYKHOcnueKB,,,,,19.0348,-98.2172,anonymous,ES,2,2,2,4,,4,4,2,3,4,2,3,2,1,"1,2,7",5,2,1,2,1,"2,4",1,2,2,"5,6,7,8",1,"7,8"
26/04/2023 11:56,26/04/2023 12:04,0,189.190.156.143,100,476,1,26/04/2023 12:04,R_1HkRMkIQaNVcmKa,,,,,18.4438,-97.4419,anonymous,ES,3,8,2,4,,1,4,1,5,1,3,3,3,4,2,5,4,2,3,1,2,1,4,1,"1,10",3,6
26/04/2023 12:07,26/04/2023 12:11,0,187.170.24.71,100,220,1,26/04/2023 12:11,R_2PmUKdzNesHoLnL,,,,,19.4491,-99.1574,anonymous,ES,3,5,1,1,,2,4,2,2,1,1,1,2,1,1,2,1,4,3,1,2,1,4,1,10,4,1
26/04/2023 12:09,26/04/2023 12:28,0,187.224.139.108,100,1171,1,26/04/2023 12:28,R_ZrBMXUQ3xwASFHz,,,,,25.6802,-100.3065,anonymous,ES,2,4,2,3,,4,4,1,5,4,1,2,2,"2,4","1,2","1,2","2,4","2,3",1,1,"2,6","1,6",4,1,1,4,6
26/04/2023 12:21,26/04/2023 12:25,0,201.152.39.122,100,222,1,26/04/2023 12:25,R_1im82B1pumwIEHI,,,,,22.1414,-100.9853,anonymous,ES,2,8,1,4,,1,4,2,2,2,4,1,3,2,3,5,2,2,1,1,6,4,3,1,1,4,6
26/04/2023 12:24,26/04/2023 12:42,0,189.190.244.128,100,1087,1,26/04/2023 12:42,R_2wbNdbr5GzoDPmv,,,,,19.0286,-98.2042,anonymous,ES,2,6,1,4,,2,4,2,3,1,1,1,2,4,1,"2,3",1,"2,4",3,1,2,"1,3",4,1,10,"1,2,5","1,4,7,8,9"
26/04/2023 12:24,26/04/2023 12:33,0,189.190.228.192,100,529,1,26/04/2023 12:33,R_1HhjRgLhku1vF91,,,,,19.0348,-98.2172,anonymous,ES,2,2,2,4,,1,4,2,5,3,4,1,2,1,"1,2,3,4,5,6,7",5,4,1,1,3,"2,6","1,3",2,2,"1,4,5,7,8",4,10
26/04/2023 12:40,26/04/2023 12:47,0,200.68.170.23,100,387,1,26/04/2023 12:47,R_3RfsPDlGH03e7em,,,,,19.0341,-98.197,anonymous,ES,3,4,1,5,Tehuacan ,3,3,2,3,4,2,1,2,2,2,2,4,2,1,1,2,1,4,1,1,4,1
26/04/2023 12:51,26/04/2023 12:55,0,200.68.143.3,100,262,1,26/04/2023 12:55,R_1N2h4DeTEGUBUAg,,,,,19.0359,-98.2279,anonymous,ES,2,4,2,4,,1,4,1,1,1,3,1,3,2,"1,3,6",5,2,1,3,1,"2,5",1,4,1,10,4,6
26/04/2023 12:59,26/04/2023 13:06,0,189.216.168.122,100,414,1,26/04/2023 13:06,R_3hhJDoLpLjIUKtS,,,,,19.4326,-99.1332,anonymous,ES,2,4,2,1,,2,4,1,3,3,2,3,3,1,1,5,4,3,5,1,2,1,4,1,"1,5",3,6
26/04/2023 13:04,26/04/2023 13:15,0,177.226.226.194,100,631,1,26/04/2023 13:15,R_2rVB3fFBTaaB6Y6,,,,,18.4613,-97.445,anonymous,ES,3,5,2,5,,1,4,2,4,1,7,3,1,4,1,4,5,3,5,1,2,1,4,1,10,3,1
26/04/2023 13:10,26/04/2023 13:17,0,187.224.139.108,100,404,1,26/04/2023 13:17,R_XLd8AwNJNT8qKKl,,,,,25.6802,-100.3065,anonymous,ES,2,5,1,3,,3,4,2,4,3,"1,2",3,2,2,"1,7",5,2,"1,3,4",1,1,"2,4,5","1,6",4,1,"1,7,9",4,"1,4"
26/04/2023 13:13,26/04/2023 13:33,0,189.183.19.20,100,1205,1,26/04/2023 13:33,R_1d5ZBMNFvbkQl6N,,,,,19.0286,-98.2042,anonymous,ES,4,4,2,5,Tehuacán ,2,4,2,4,1,2,3,2,4,1,1,"1,4",3,3,"1,3","2,6",1,3,1,"1,5,6","1,4",3
26/04/2023 13:47,26/04/2023 13:51,0,201.124.130.230,100,279,1,26/04/2023 13:51,R_2s1EWqO1MAOEgav,,,,,19.441,-99.1421,anonymous,ES,3,2,3,1,,1,4,2,3,4,2,3,3,1,1,5,4,3,5,1,2,1,4,1,10,4,1
26/04/2023 13:56,26/04/2023 14:03,0,198.176.190.241,100,415,1,26/04/2023 14:03,R_0v4EPseoFXei9ln,,,,,34.176,-118.9316,anonymous,ES,3,4,1,1,,5,5,2,3,3,2,3,2,1,"1,2,3,5,6,7","2,3",4,1,1,1,"2,4,6","1,5,6",1,1,"1,2,5,6,7",3,1
26/04/2023 14:45,26/04/2023 14:51,0,200.68.169.183,100,307,1,26/04/2023 14:51,R_2DNdfUJdQGlHs8j,,,,,19.0286,-98.2042,anonymous,ES,1,6,1,4,,2,4,1,1,3,2,3,2,"1,3","1,2,3,5,7","2,3","2,5",1,3,"1,2","2,4,6","1,6",1,1,"1,2,4,5,6,7,8",1,4
26/04/2023 14:51,26/04/2023 15:03,0,189.230.73.36,100,696,1,26/04/2023 15:03,R_UK1N0m77rmmzTAB,,,,,17.8378,-93.3834,anonymous,ES,2,4,1,5,,3,5,2,3,3,3,3,2,1,"1,2,5,6","1,2",2,"3,4",1,1,"1,2,6",1,4,1,"5,7",3,"4,6,8"
26/04/2023 14:52,26/04/2023 14:55,0,187.191.11.237,100,163,1,26/04/2023 14:55,R_2uNIUwHEvxjWv8K,,,,,19.5446,-99.1579,anonymous,ES,2,5,1,4,,2,4,1,1,1,2,1,2,1,"1,2,3,4,5,6,7","2,3",1,1,1,1,2,1,2,1,"1,4,5,6,7,8",4,1
26/04/2023 14:53,26/04/2023 14:58,0,187.189.213.232,100,257,1,26/04/2023 14:58,R_2ysI067WS9hDku8,,,,,19.3946,-99.1178,anonymous,ES,1,5,8,4,,4,4,1,1,4,2,4,1,4,1,2,2,3,1,1,"4,5","1,2",2,1,"1,2,5,6",5,1
26/04/2023 14:56,26/04/2023 14:59,0,148.235.171.132,100,178,1,26/04/2023 14:59,R_2a8EW8iMKSptoij,,,,,19.0436,-98.1981,anonymous,ES,1,4,1,4,,2,5,1,1,4,2,4,2,1,"1,2,3,5,7",5,4,4,1,1,"2,4",1,3,1,"1,3,4,5,6,7,9",4,1
26/04/2023 14:57,26/04/2023 15:03,0,200.68.170.102,100,353,1,26/04/2023 15:03,R_1FJ1NmNNLSXg0S8,,,,,19.0341,-98.197,anonymous,ES,2,2,2,4,,5,4,2,4,2,4,3,2,1,1,5,4,1,1,1,2,"1,6",2,1,"1,4,5,6,8,9",1,7
26/04/2023 14:58,26/04/2023 15:05,0,189.190.72.73,100,399,1,26/04/2023 15:05,R_2q4aUcTKdruYTyT,,,,,19.0348,-98.2172,anonymous,ES,1,1,2,4,,1,4,1,1,3,2,4,2,1,"1,2,5,7","2,3",4,1,3,3,"2,4,6","1,6",2,2,"1,2,5,8",4,4
26/04/2023 15:05,26/04/2023 15:10,0,187.189.117.189,100,296,1,26/04/2023 15:10,R_sNHfCYpSc7tAQ7L,,,,,19.0359,-98.2279,anonymous,ES,1,6,1,4,,3,4,1,1,3,1,1,2,1,"1,2,3,4,5,6,7",2,4,"2,3",3,"1,2","2,4",1,4,1,"5,8",4,9
26/04/2023 15:11,26/04/2023 15:15,0,187.130.117.1,100,219,1,26/04/2023 15:15,R_1d0nx8kOeJo1WWB,,,,,19.0436,-98.1981,anonymous,ES,2,4,2,4,,4,5,1,4,3,1,1,2,1,"1,7",3,"1,4","1,3","1,3",1,"2,4",1,3,2,"1,6,8","2,3","2,5,6,9"
26/04/2023 15:19,26/04/2023 15:23,0,200.68.183.142,100,210,1,26/04/2023 15:23,R_xFaio3j4TtKsSTT,,,,,19.4326,-99.1332,anonymous,ES,2,4,2,1,,1,4,1,1,3,2,1,2,2,"1,2,3,5","2,3",2,2,3,"1,2","2,4,6","1,5",4,1,5,4,"1,4,7"
26/04/2023 15:22,26/04/2023 15:26,0,187.234.51.5,100,253,1,26/04/2023 15:26,R_u2qM8gJDikxu6Z3,,,,,19.4741,-99.2833,anonymous,ES,1,4,2,1,,5,4,1,1,3,4,1,2,1,"1,2,6","2,3",4,"1,3",3,"1,2",2,"1,6",4,1,"1,5,8",4,3
26/04/2023 16:30,26/04/2023 16:45,0,189.190.212.69,100,936,1,26/04/2023 16:45,R_1Fnqtx43xgU1ydf,,,,,19.0286,-98.2042,anonymous,ES,3,2,3,4,,5,2,2,5,4,2,1,3,3,"1,2,5",5,2,1,1,1,2,1,2,1,"1,5,6,7",3,7
26/04/2023 16:39,26/04/2023 16:46,0,200.68.170.112,100,441,1,26/04/2023 16:46,R_0oiX5b1dDJEKu5z,,,,,19.0341,-98.197,anonymous,ES,3,6,4,4,,3,4,2,3,3,2,1,2,4,"1,7",3,4,4,2,1,2,5,3,1,"1,3,5,7,9",4,"4,7"
26/04/2023 17:46,26/04/2023 17:52,0,187.212.65.184,100,360,1,26/04/2023 17:52,R_31zQphXzwn9zyuh,,,,,19.0436,-98.1981,anonymous,ES,2,2,1,4,,2,4,2,2,3,1,1,3,2,"1,2,5,6","1,2,3",1,"1,3,4",2,1,"2,4,6","1,6",4,1,"1,3,7,8",4,"1,2,4,5,6,9"
26/04/2023 18:05,26/04/2023 18:13,0,189.190.24.218,100,463,1,26/04/2023 18:13,R_1dKcb1RANXPY0x9,,,,,19.0436,-98.1981,anonymous,ES,3,2,2,4,,3,4,2,5,4,4,3,3,2,1,2,3,3,3,2,2,1,4,1,"1,3,5,8",3,"4,9"
26/04/2023 18:34,26/04/2023 18:40,0,201.141.114.1,100,368,1,26/04/2023 18:40,R_3jGytZRW7duIEhz,,,,,19.4326,-99.1332,anonymous,ES,3,2,4,1,,2,3,2,2,2,2,3,2,2,"1,2","2,4",1,3,1,1,"2,6",1,4,1,1,4,"4,9"
26/04/2023 18:36,26/04/2023 18:46,0,189.236.69.26,100,609,1,26/04/2023 18:46,R_30jCCQDva6KaGvA,,,,,19.4341,-99.1966,anonymous,ES,2,5,1,1,,5,5,2,4,3,2,1,2,1,7,"2,3",4,1,3,1,"2,4,5",1,2,2,"1,2,5,6,7","2,3","1,4"
26/04/2023 18:38,26/04/2023 18:52,0,187.142.14.255,100,846,1,26/04/2023 18:52,R_2VOVymUQcKCMIQ1,,,,,19.1064,-102.3603,anonymous,ES,3,4,2,5,Michoacan,2,2,2,5,1,1,1,3,4,1,5,2,4,3,1,2,1,4,1,10,1,9
26/04/2023 19:19,26/04/2023 19:30,0,200.77.102.45,100,663,1,26/04/2023 19:30,R_3jZsyjpXFgr3Bgg,,,,,19.8676,-97.3569,anonymous,ES,2,5,2,4,,1,4,1,4,1,3,2,2,2,1,2,4,1,2,1,2,1,3,1,10,4,9
26/04/2023 21:20,26/04/2023 21:31,0,201.119.68.109,100,682,1,26/04/2023 21:31,R_2cB0mkBsnTSrxzA,,,,,19.3573,-99.0925,anonymous,ES,4,9,2,1,,3,5,2,5,3,6,1,2,1,"1,2,3,5,7",5,2,3,3,1,"1,2,4,6",1,4,1,"1,5,6","3,4","5,7,9"
26/04/2023 22:48,26/04/2023 22:54,0,187.190.153.15,100,355,1,26/04/2023 22:54,R_2D85DyGCN07IHkh,,,,,19.4326,-99.1332,anonymous,ES,2,4,2,4,,1,4,2,2,3,2,1,3,2,"1,2",1,4,3,1,1,2,1,5,1,"1,5",3,"1,7"
26/04/2023 23:09,26/04/2023 23:30,0,189.190.199.19,100,1286,1,26/04/2023 23:30,R_1FEBSv052YHRMX8,,,,,19.0436,-98.1981,anonymous,ES,2,2,3,4,,4,3,2,3,3,"2,6",1,2,1,"1,2,7",2,2,2,5,"1,2","2,4,6",1,3,1,"1,5,7",1,"4,7"
26/04/2023 23:33,27/04/2023 01:05,0,77.240.240.237,100,5558,1,27/04/2023 01:05,R_2uUoROiEKZae4Ic,,,,,59.4381,24.7369,anonymous,ES,2,4,2,4,,2,4,2,2,3,2,3,2,"1,2","1,3,5",5,4,"2,4",1,"1,2","2,4",1,4,1,"1,5",3,6
27/04/2023 00:56,27/04/2023 14:57,0,77.211.4.128,100,50491,1,27/04/2023 14:57,R_AmS0vMoKFVNQQ4F,,,,,40.4163,-3.6934,anonymous,ES,2,2,9,4,,3,3,2,4,3,2,3,2,1,1,5,4,1,1,5,6,1,2,2,"1,5,6,7",5,7
27/04/2023 10:49,27/04/2023 10:55,0,189.217.84.20,100,402,1,27/04/2023 10:55,R_Dfam83l9XgmuoTv,,,,,19.4326,-99.1332,anonymous,ES,2,4,1,2,,5,4,2,3,1,2,1,2,4,"1,2,5",5,"2,4","2,4",1,1,"2,5,6",1,5,2,"1,2,5,6,7,8,9",4,"1,9"
27/04/2023 12:05,27/04/2023 12:19,0,189.201.1.234,100,792,1,27/04/2023 12:19,R_3dYRvE1SN2AKGhB,,,,,19.5732,-99.0445,anonymous,ES,2,5,2,4,,2,4,2,2,4,3,3,2,2,1,3,2,2,3,1,2,1,4,1,1,4,2
27/04/2023 12:07,27/04/2023 12:14,0,201.175.242.210,100,412,1,27/04/2023 12:14,R_2TpBMMUDHOECBP2,,,,,20.6381,-103.348,anonymous,ES,2,2,2,2,,2,4,2,3,3,2,3,3,1,"1,5",2,4,3,1,1,"2,4",1,1,2,"1,2,5,6,7,8",4,1
27/04/2023 12:07,27/04/2023 12:14,0,187.212.187.207,100,423,1,27/04/2023 12:14,R_6idVIq74bTCWun7,,,,,20.6381,-103.348,anonymous,ES,1,6,1,2,,4,4,2,3,4,2,3,3,4,"1,7","2,3",5,3,3,"1,2,4","4,5,6","1,2",1,2,"1,2,3,5,6,7,8,9",4,3
27/04/2023 12:09,27/04/2023 12:13,0,189.161.7.45,100,241,1,27/04/2023 12:13,R_qVYrn1zRXsWpEKB,,,,,19.0287,-98.2043,anonymous,ES,2,6,2,4,,2,5,1,2,3,2,3,2,2,"1,2,3,5,7",2,1,"1,4",3,1,2,1,4,1,8,3,4
27/04/2023 12:15,27/04/2023 12:21,0,189.178.14.79,100,329,1,27/04/2023 12:21,R_2c7vX9lCXRq4JMi,,,,,20.6762,-103.3469,anonymous,ES,2,5,2,2,,3,5,2,3,3,2,1,2,2,"1,5,6,7",2,4,3,1,"1,2","2,4,6",1,2,1,"1,5,6,8,9",4,"1,2,4"
27/04/2023 12:26,27/04/2023 12:36,0,200.68.167.67,100,583,1,27/04/2023 12:36,R_DRUfafPtvwCwR0d,,,,,20.6381,-103.348,anonymous,ES,1,4,3,2,,2,4,2,2,3,2,1,2,"2,4","1,5,7",5,4,3,2,1,"2,5",1,1,2,"1,4,5,6,8",4,"3,4"
27/04/2023 12:30,27/04/2023 14:15,0,187.213.90.112,100,6312,1,27/04/2023 14:15,R_wZfY3Zan4nO3zdD,,,,,20.7246,-103.4264,anonymous,ES,2,2,2,2,,2,4,2,3,4,2,2,2,1,"1,5","2,3",4,1,1,1,2,1,2,1,"1,5,6,8",5,10
27/04/2023 12:31,27/04/2023 15:06,0,177.249.171.114,100,9289,1,27/04/2023 15:06,R_urVf7EkBiCgtyj7,,,,,20.6381,-103.348,anonymous,ES,2,5,2,2,,1,5,2,3,3,2,1,2,1,1,2,4,1,3,1,2,1,2,1,"1,5,6,7,8",1,4
27/04/2023 12:51,27/04/2023 12:57,0,189.164.242.234,100,388,1,27/04/2023 12:57,R_2mdq9aobF4aWUmZ,,,,,19.0436,-98.1981,anonymous,ES,2,2,2,4,,1,4,2,4,3,6,3,2,1,"2,5","1,3",4,3,"1,3",1,"2,5","1,5,6",4,1,"1,3,5,7",1,"4,6,9"
27/04/2023 14:54,27/04/2023 14:59,0,189.163.134.163,100,302,1,27/04/2023 14:59,R_2cpgv2bMmg5wYLK,,,,,20.7246,-103.4264,anonymous,ES,2,4,2,2,,2,5,2,3,3,2,3,2,1,"1,2,5,6",2,4,1,1,1,2,1,1,2,"1,2,5,6,7,8",1,1
27/04/2023 17:16,27/04/2023 17:21,0,140.148.48.155,100,256,1,27/04/2023 17:21,R_3PjG4iFM6XWBscd,,,,,19.0542,-98.3007,anonymous,ES,2,1,2,4,,2,4,2,1,3,"3,4",1,2,"1,2","1,3,5","2,3","1,3",3,2,2,"1,2,4,5,6","1,6",2,1,"1,5,6",5,7
27/04/2023 17:23,27/04/2023 17:27,0,140.148.48.155,100,231,1,27/04/2023 17:27,R_3kpiYOmvqueFoIl,,,,,19.0542,-98.3007,anonymous,ES,2,1,2,4,,2,4,2,1,2,1,1,2,1,"1,3,5,6,7",2,3,3,2,2,"1,2,4,6",1,1,1,"1,2,5,6",4,"1,4,6"
27/04/2023 19:58,27/04/2023 20:06,0,200.68.166.57,100,449,1,27/04/2023 20:06,R_BYCGZlPmPb94yK5,,,,,20.6381,-103.348,anonymous,ES,2,6,1,2,,1,5,2,2,4,1,1,2,1,"1,2,5",3,1,1,3,4,4,1,1,2,"1,2,3,5,6,7",4,"1,4"
29/04/2023 05:48,29/04/2023 05:57,0,187.212.47.139,100,539,1,29/04/2023 05:57,R_2EuHCvkypqUL02m,,,,,19.0436,-98.1981,anonymous,ES,2,6,1,5,Tehuacan,4,5,2,4,4,1,1,2,4,"1,2,7",2,2,"2,4",3,1,"2,4,6",1,2,2,"1,5,7,8","1,3","1,7,8"
30/04/2023 22:39,30/04/2023 22:44,0,189.229.250.84,100,288,1,30/04/2023 22:44,R_3Hoht20GYcQt8au,,,,,19.4886,-99.0937,anonymous,ES,3,1,2,1,,3,5,1,1,4,1,3,3,1,"1,2,5",2,5,"1,4",5,1,"2,6","1,2",4,1,10,4,"1,6,7,9"
30/04/2023 22:46,01/05/2023 07:51,0,189.188.88.101,100,32692,1,01/05/2023 07:51,R_1EZOb4jjuSEVhLC,,,,,19.4593,-99.1036,anonymous,ES,1,4,2,1,,1,5,1,1,3,7,3,3,2,"1,3,6","1,2",4,2,3,1,2,1,4,1,"1,3",4,"1,9"
01/05/2023 18:55,01/05/2023 19:05,0,201.103.67.133,100,606,1,01/05/2023 19:05,R_3j34pXLHvzfcKOJ,,,,,19.4326,-99.1332,anonymous,ES,2,4,2,1,,1,5,1,5,4,2,1,2,3,1,5,4,3,3,1,2,1,4,1,"1,5,6,8",4,4
01/05/2023 18:56,01/05/2023 19:04,0,201.141.125.209,100,484,1,01/05/2023 19:04,R_1KflGav2tGifOgO,,,,,19.4326,-99.1332,anonymous,ES,3,4,2,1,,3,4,2,4,4,2,3,2,4,"1,3,5",5,2,4,1,1,2,1,4,1,"1,5,7",4,1
01/05/2023 19:04,01/05/2023 19:07,0,187.189.213.196,100,153,1,01/05/2023 19:07,R_yKrrkdlkyN2q0IF,,,,,19.3946,-99.1178,anonymous,ES,2,4,2,1,,2,4,1,1,1,1,1,1,4,1,5,1,1,3,1,"2,4",1,4,1,10,4,1
01/05/2023 19:28,01/05/2023 19:38,0,187.187.195.182,100,578,1,01/05/2023 19:38,R_ZaDRckWymOdI1QR,,,,,17.8378,-93.3834,anonymous,ES,2,4,2,5,,1,5,2,2,4,5,3,2,1,1,5,4,4,1,1,2,"5,6",3,1,"1,5,6,7,8",4,1
01/05/2023 19:32,01/05/2023 19:39,0,187.188.32.103,100,414,1,01/05/2023 19:39,R_2dto1FzV4dp5U2E,,,,,17.8378,-93.3834,anonymous,ES,2,5,2,5,Villahermosa Tabasco ,1,5,2,3,3,"3,5",3,2,4,"1,2,3,5","1,4",2,"1,2,3",1,1,"2,4",1,4,1,"1,3,5",4,"4,5,9"
01/05/2023 19:42,01/05/2023 19:46,0,201.175.219.38,100,253,1,01/05/2023 19:47,R_10x9lRDjGV56WFn,,,,,20.975,-89.6128,anonymous,ES,2,4,2,5,,3,5,2,2,3,7,3,2,1,"1,3,5,7",3,4,3,1,2,6,"1,5",2,1,"1,5,6,8",4,3
01/05/2023 20:35,01/05/2023 21:11,0,200.68.183.7,100,2206,1,01/05/2023 21:11,R_2BhyqjKlfyCcUX5,,,,,19.4326,-99.1332,anonymous,ES,2,2,2,1,,2,4,2,4,3,2,1,2,2,"2,7",2,"1,4","2,3",1,1,"3,6","1,2",3,1,"1,2,5,6",5,"2,9"
01/05/2023 20:59,01/05/2023 21:05,0,189.219.66.125,100,396,1,01/05/2023 21:05,R_4MmZ8ZDWFkYcnsZ,,,,,25.6554,-100.3258,anonymous,ES,2,5,2,3,,3,4,2,4,1,2,1,2,1,"1,2,5",2,4,1,1,1,"2,5",1,1,1,"1,2,3,5,6,7,8,9",4,"1,4,6,8"
01/05/2023 21:18,01/05/2023 21:25,0,187.189.188.52,100,451,1,01/05/2023 21:25,R_1QmwEvcHFvlLP9G,,,,,25.6677,-100.2514,anonymous,ES,3,4,2,3,,5,5,2,4,1,4,1,3,1,"1,2,3,5,7","2,3,4",2,1,1,3,"4,6","1,2",3,1,"1,3,5,6,8",3,"3,7,10"
01/05/2023 21:30,01/05/2023 22:21,0,187.176.63.108,100,3101,1,01/05/2023 22:21,R_3p56sqCIsvpYxO1,,,,,25.6546,-100.2967,anonymous,ES,2,4,2,3,,1,5,2,4,3,3,3,3,2,1,2,1,1,1,1,2,1,4,1,10,4,9
01/05/2023 21:43,01/05/2023 21:53,0,189.217.81.154,100,637,1,01/05/2023 21:53,R_3L5VW2GPZeeaEeM,,,,,19.4357,-99.144,anonymous,ES,3,4,2,1,,1,4,2,1,3,2,1,3,4,"1,5,6",5,1,1,3,1,2,1,4,1,"5,6",4,"7,8"
01/05/2023 22:40,01/05/2023 22:46,0,201.141.125.209,100,345,1,01/05/2023 22:46,R_1E6Verv2Dl8YF1G,,,,,19.4326,-99.1332,anonymous,ES,3,4,2,1,,5,4,1,4,3,4,3,2,4,2,5,4,4,2,1,2,1,4,1,"3,5",3,7
02/05/2023 11:10,02/05/2023 13:05,0,187.194.155.186,100,6912,1,02/05/2023 13:05,R_2qxCqdhCv5zFoaW,,,,,19.0359,-98.2279,anonymous,ES,2,5,2,4,,5,4,1,4,1,2,2,2,1,1,5,2,1,3,1,2,1,2,2,"1,5,6,8",4,5
